//以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。
📺央视频道,#genre#
凤凰资讯音频,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8

TVB星河(国),http://hls-pull-wicketpw.speedws.com/live/uQ6GAaRJTHxrls4gDuthoagPy0FHuv5avbHvBZcOr5HvXfRxPV.flv
TVB武侠(国),http://hls-pull-wicketpw.speedws.com/live/chNDM1yls4gDfbemYe3QFaC10n2vqBePUyvCKs7NLnIKhl7lKu.flv



凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx#http://php.jdshipin.com/TVOD/iptv.php?id=fhzx#http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd#http://r.jdshipin.com/0Rp07
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk#http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8

莲花卫视,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1#http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
1905电影,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
香港环球卫视,rtmp://play.xghqws.cn/yunqing888/yunqing888?auth_key=1731294000-0-0-0942b140da60167a47c1f2d685f702b2
亚洲卫视,https://fenghuang.tv12.xyz/173.m3u8
重温经典,http://8.138.7.223/tv/cwjd.php#http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
欧洲卫视,http://oh.eztv.vip/live/eztv1.m3u8

TVB1,https://6.cdn.loc.cc/163189.php?id=tvb1
无线功夫,https://cdn6.101.qzz.io/163189/yzwx#http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
八度空间,http://cdn6.163189.xyz/163189/8tv
NOW新闻台,http://cdn.163189.xyz/163189/now
五星体育,https://cdn3.163189.xyz/163189/wxty
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd

第一财经,https://cdn3.163189.xyz/163189/dycj
CHU,http://cdn6.163189.xyz/163189/chu
CH5,http://cdn6.163189.xyz/163189/ch5
CH8,http://cdn6.163189.xyz/163189/ch8

CHC影迷电影,http://max.token.itv888.vip:2052/live/fetch/l_150900?token=eb7c50f26300c8376cba18c51d0dcebe%3A3c0df17a545b4c2ff7f1a482a921003e&key=550e1ce0c6d5e8bca556a460eceaf2fc%3A605ad7d5d64124cd9775641b53458910b68737db10c789a712e580094585a28aceadcb7d3d1715513ad030c1954cca319b2d9597c6fc98d527ffc01cc8fbd7ea780497f393ccf62edcb5b9d928b0df65636e4dc48606490c008580180a2a3f8fdc0e100af2d7c64be3781306de900d600af527b004d476cad99f86f1dafe50a714b1ffb348e3528992208b01b685f6f146c43eafc283fae751803687b29a22d2e90a07c6a5db136b444d3c52ff42ee7e3fd3233924b4bfc1ab1a6738ebef748aad839d734419f6ae3328fd0e0fc2cb50413a253ea90283002b6664c6821c82cbffc7ff2a2df7fb3b5244107ea3cb0983b80c8b853f48316e919f78d0c92550aa83d4392642d3eb69e2a25e7919ff3a5bb9f4dbfd362d2a3e8805684bdda9642e39dabab9c4688a0a8acd76f4789d4241&clientIp=240e%3A3a1%3A4a97%3A6000%3A3114%3A72d0%3A7770%3A3ea9
CHC动作电影,http://max.token.itv888.vip:2052/live/fetch/l_150901?token=764b09240e42e45323f7b7c5516b6762%3Ad65ab7e960232b4002cb46f46a813fbc&key=325ba7c9ccfeb53cf7af222827a4a840%3Aeacd9302d05a6b6be0ead9c440f20ad937c4fa11e12091d0b4f10fab75c6e2ec0fd18e3755b9662196f1da39459202401553cb50356c82f83280301362de985ceb5cab54e3ba2f5a7b2ca1ae7db04bd96d0a970652bfb87701d1caf423ff16b4261d74c9c1fee5d9e5aa4769c5bc35736d19188911a73659390b066d865949722e510c0ce5d62214ce88acbbb4bcf02fe7a0ca26ded6c05066de30627663cc624f47d87ba88026a5230893b418becc7f82f2f1844e1398370c01a2a7b1c29e6a16fb1f7e4881e1949950dbb4ab1185dce86180c1592a1c9c4647601d76daf35e440dd6af9768c6f4762036be69505c48f1a4652741535cf08b120e21fc43f48407dd63e56fedd3977db1954d971cfaa3be0a44d730ea97f9ec8b5d05cfecb1e78e54758ebfffae96b5fb139d29d32b1e&clientIp=240e%3A3a1%3A4a97%3A6000%3A3114%3A72d0%3A7770%3A3ea9
CHC家庭影院,http://max.token.itv888.vip:2052/live/fetch/l_150902?token=998c73279cf949d76277bae6a7555871%3Ad3ca2bc8ee2474c576ae819949f43d63&key=9c3bd9b01a07624caad40f3c379a401c%3A299dd84ff3c9869c14d81f66c7a2d7633f41fbecc7ef153be6a3b13ea3231359b65b6ae10f42cd2bd9d38325a7c3bc759e081798b1d946f755a288e13e8c71d816c7802e1225640b81c5a65481a8d8fcd77b83969b0f95c200e8dbadc14a7808a5f1e42cc19eec5a36996f8fd9dafdd5e085e870d8954fa73b5e9a52982740425518a6fbd944434f550576d1ee412c0b3b05a68aadb257828e330c54a03122e8e919477b1986a37e397f780f1d798fb9408cd5ac325b05c98f925304471d9daf8f9503e37685dd8941b9541163c310ed7dd7fe52293d483602174c9a2b1544767b1a7c3ef69a0fdeefc27c60cc0a26a0e718c881906508f2162d751c021523326d7cdc05b8441d2a76c2be6fce90f8e80a409afdc1510cf84ccfcce412e64751f21cf2f0d8a3b0940377002144bd67d5&clientIp=240e%3A3a1%3A4a97%3A6000%3A3114%3A72d0%3A7770%3A3ea9

翡翠台,https://cdn6.101.qzz.io/163189/fct#https://mytv.cdn.loc.cc/o12.php?id=fct#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3#rtmp://nowast.net/live/yifatv-jade01
无线新闻,https://cdn6.101.qzz.io/163189/wxxw#http://r.jdshipin.com/CkuBd
hoy77,https://cdn6.101.qzz.io/163189/hoy#http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
TVB Plus,https://cdn6.101.qzz.io/163189/tvbp
明珠台,https://cdn6.101.qzz.io/163189/mzt#http://r.jdshipin.com/jUx8K#http://php.jdshipin.com/TVOD/iptv.php?id=mzt#https://mytv.cdn.loc.cc/o12.php?id=mzt

澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门莲花,http://cdn6.163189.xyz/163189/amlh


澳视澳门,https://cdn6.101.qzz.io/163189/asam#http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
无线星河,https://cdn6.101.qzz.io/163189/tvbxh#http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment
TVBS,http://test-al-livepull.migucloud.com/live/hktv-kjfhslkdjngnlkdkgjdlkgjrkltjggrtlmagtvbskks.flv
ViuTV,http://r.jdshipin.com/vSJvl
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj


📺体育频道,#genre#

CCTV-5体育,http://124.90.44.40:6060/010/2/00000001000000060000000000000643/1000.m3u8?virtualDomain=010.live_hls.zte.com
CCTV-16奥林匹克,http://124.90.44.40:6060/010/2/01000010000000060000000000002805/1000.m3u8?virtualDomain=010.live_hls.zte.com
CCTV-5⁺体育赛事,http://124.90.44.40:6060/010/2/00000001000000060000000000000788/1000.m3u8?virtualDomain=010.live_hls.zte.com
Now体育台,http://rihou.cc:555/tv/[Mt]Now体育
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
纬来体育,rtmp://f13h.mine.nu/sat/tv721
劲爆体育,http://m.061899.xyz/mg/jbty
咪咕体育,http://m.061899.xyz/mg/mgty
北京体育,http://223.72.123.57:85/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
北京体育,http://m.061899.xyz/mg/bjty
北京体育,http://iptv.huuc.edu.cn/hls/btv6hd.m3u8
足球,http://120.196.235.42:9901/tsfile/live/1109_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,https://migu.188766.xyz/?migutoken=7ac38d6aa6c67680940905617026892e&id=hk_gdty&type=dy
广东体育,https://hk.188766.xyz/?migutoken=e2ae66e0181b2f3cae295bad8f65ac5a&id=gd_gdty&type=sz
广东体育,http://111.221.137.155:44330/tsfile/live/1000_1.m3u8?key=txiptv
辽宁体育,http://sh.lnott.top:880/dx22.m3u8
山东体育,http://112.254.55.106:22222/rtp/239.253.254.22:8000
山东体育,http://124.128.25.149:8888/udp/239.253.242.22:8000
山东体育,http://58.58.111.222:808/hls/62/index.m3u8?key=txiptv
山东体育,http://122.4.104.5/00/SNM/CHANNEL00000057/index.m3u8
山东体育,http://150.138.8.132/00/SNM/CHANNEL00000315/index.m3u8
山东体育,http://218.56.123.244:85/tsfile/live/1005_1.m3u8?key=txiptv
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8
山东体育,http://222.173.108.238:352/tsfile/live/1000_1.m3u8
山东体育,http://119.167.49.46:4000/udp/239.253.254.22:8000
山东体育,http://39.136.48.2:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
陕西体育,http://gxlive.snrtv.com/sx7-SD.m3u8
五星体育,https://migu.188766.xyz/?migutoken=a623e0d29d115675093381a4d36bc39f&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1
五星体育,https://other.ottiptv.cc/wxty.m3u8
五星体育,https://migu.188766.xyz/?migutoken=3298f4dc85da90b5820543c9df5d8cb9&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1
五星体育,http://bp-livetytv.bestv.cn/ch/bestvwxty.m3u8
五星体育,https://migu.188766.xyz/?migutoken=34dca69ea9ab5cc38d92a60526282e8c&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1
五星体育,#EXTVLCOPT:http-user-agent=okHttp/Mod-1.4.0.0
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,http://live.catvod.com/smart.php?id=videolandsport
澳门体育,http://cdn6.163189.xyz/163189/amty
江苏体育,https://migu.188766.xyz/?migutoken=7af188800742ac6480ec8e901a9a1518&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy
赛事最经典,http://223.72.108.66:7788/646596895$海燕
体坛名栏汇,http://223.72.108.66:7788/637444975$海燕
陕西体育,http://223.72.108.66:7788/956909356$海燕
辽宁体育,http://223.72.108.66:7788/962067526$海燕

📺纪实频道,#genre#
金鹰纪实,http://117.36.76.86:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信
金鹰纪实,http://120.196.235.42:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://120.87.103.8:45213/rtp/239.0.1.92:5094$广东联通
金鹰纪实,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.7:9560$褔建电信组播
金鹰纪实,http://lysj.aylzline.top:8899/rtp/225.1.2.97:10576$河南联通组播
金鹰纪实,http://yhms.aylzline.top:8899/rtp/225.1.2.97:10576$河南联通组播
金鹰纪实,http://zczb.aylzline.top:8899/rtp/225.1.2.97:10576$河南联通组播
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8
金鹰纪实,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226714/index.m3u8
金鹰纪实,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227291/index.m3u8
金鹰纪实,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-7.m3u8
法治,http://120.196.235.42:9901/tsfile/live/1111_1.m3u8?key=txiptv&playlive=1&authid=0
北京纪实,http://m.061899.xyz/mg/bjjs
东方纪实,http://m.061899.xyz/mg/xjs
北京纪实,http://iptv.huuc.edu.cn/hls/btv11hd.m3u8
东方纪实,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
快乐垂钓,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-3.m3u8
快乐垂钓,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227441/index.m3u8
茶频道,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-12.m3u8
武术世界,http://xxwx.yoesun.com/xxw/河南网.php?id=wspd
武术世界,http://www.dsk.cc/hntv/hntv.php?id=wspd
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
武术世界,http://223.72.108.66:7788/958475359$海燕
四海钓鱼,http://59.110.126.191:3000/637444975$全国电视
武术世界,http://59.110.126.191:3000/958475359$全国电视
快乐垂钓,http://59.110.126.191:3000/961930263$全国电视

梨园频道,http://lysj.aylzline.top:8899/rtp/225.1.2.100:10594$河南联通组播
梨园频道,http://yhms.aylzline.top:8899/rtp/225.1.2.100:10594$河南联通组播
梨园频道,http://zczb.aylzline.top:8899/rtp/225.1.2.100:10594$河南联通组播
国学频道,http://lysj.aylzline.top:8899/rtp/225.1.2.129:11674$河南联通组播
国学频道,http://lysj.aylzline.top:8899/rtp/225.1.2.161:10984$河南联通组播
国学频道,http://yhms.aylzline.top:8899/rtp/225.1.2.129:11674$河南联通组播
国学频道,http://yhms.aylzline.top:8899/rtp/225.1.2.161:10984$河南联通组播
国学频道,http://zczb.aylzline.top:8899/rtp/225.1.2.129:11674$河南联通组播
国学频道,http://zczb.aylzline.top:8899/rtp/225.1.2.161:10984$河南联通组播
中华特产,http://lysj.aylzline.top:8899/rtp/225.1.2.205:11788$河南联通组播
中华特产,http://yhms.aylzline.top:8899/rtp/225.1.2.205:11788$河南联通组播
中华特产,http://zczb.aylzline.top:8899/rtp/225.1.2.205:11788$河南联通组播
武术世界,http://lysj.aylzline.top:8899/rtp/225.1.2.102:10606$河南联通组播
武术世界,http://yhms.aylzline.top:8899/rtp/225.1.2.102:10606$河南联通组播
武术世界,http://zczb.aylzline.top:8899/rtp/225.1.2.102:10606$河南联通组播
文物宝库,http://lysj.aylzline.top:8899/rtp/225.1.2.101:10600$河南联通组播
文物宝库,http://yhms.aylzline.top:8899/rtp/225.1.2.101:10600$河南联通组播
文物宝库,http://zczb.aylzline.top:8899/rtp/225.1.2.101:10600$河南联通组播
先锋乒羽,http://lysj.aylzline.top:8899/rtp/225.1.2.213:11416$河南联通组播
先锋乒羽,http://yhms.aylzline.top:8899/rtp/225.1.2.213:11416$河南联通组播
先锋乒羽,http://zczb.aylzline.top:8899/rtp/225.1.2.213:11416$河南联通组播
动感音乐,http://lysj.aylzline.top:8899/rtp/225.1.2.158:10966$河南联通组播
动感音乐,http://yhms.aylzline.top:8899/rtp/225.1.2.158:10966$河南联通组播
动感音乐,http://zczb.aylzline.top:8899/rtp/225.1.2.158:10966$河南联通组播
弈坛春秋,http://lysj.aylzline.top:8899/rtp/225.1.2.233:11506$河南联通组播
弈坛春秋,http://yhms.aylzline.top:8899/rtp/225.1.2.233:11506$河南联通组播
弈坛春秋,http://zczb.aylzline.top:8899/rtp/225.1.2.233:11506$河南联通组播
游戏风云,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.145:8858$褔建电信组播
乐游,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.147:8870$褔建电信组播
法治天地,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.75:844$褔建电信组播
东方财经,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.76:8450$褔建电信组播
金色学堂,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.78:8462$褔建电信组播
快乐垂钓,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.8:9566$褔建电信组播
生活时尚,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.141:8834$褔建电信组播
中华特产,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.72:9950$褔建电信组播
车迷频道,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.64:9902$褔建电信组播
优优宝贝,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.70:9938$褔建电信组播
环球旅游,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.66:9914$褔建电信组播
生态环境,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.68:9926$褔建电信组播
百姓健康,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.62:9890$褔建电信组播
四海钓鱼,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.69:9932$褔建电信组播
纪实人文,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.165:8978$褔建电信组播
梨园频道,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.19:9634$褔建电信组播
文物宝库,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.21:9646$褔建电信组播
武术世界,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.22:9652$褔建电信组播
先锋乒羽,http://111.23.208.105:9999/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
茶频道,http://111.23.208.105:9999/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动

梨园频道,http://111.23.208.105:9999/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动

📺少儿频道,#genre#
金鹰卡通,http://36.136.38.87:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
卡酷动画,http://36.136.38.87:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
嘉佳卡通,http://36.136.38.87:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
金鹰卡通,http://36.136.38.87:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动酒店
卡酷动画,http://36.136.38.87:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动酒店
嘉佳卡通,http://36.136.38.87:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动酒店
新动漫,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.18:9628$褔建电信组播
金鹰卡通,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.221:9314$褔建电信组播
卡酷动画,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.222:9320$褔建电信组播
哈哈炫动,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.70:8414$褔建电信组播
动漫秀场,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.148:8876$褔建电信组播
嘉佳卡通,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.72:8426$褔建电信组播
福建少儿,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.9:8048$褔建电信组播
卡酷动画,http://lysj.aylzline.top:8899/rtp/225.1.2.45:10264$河南联通组播
卡酷动画,http://yhms.aylzline.top:8899/rtp/225.1.2.45:10264$河南联通组播
卡酷动画,http://zczb.aylzline.top:8899/rtp/225.1.2.45:10264$河南联通组播
金鹰卡通,http://lysj.aylzline.top:8899/rtp/225.1.2.46:10270$河南联通组播
金鹰卡通,http://yhms.aylzline.top:8899/rtp/225.1.2.46:10270$河南联通组播
金鹰卡通,http://zczb.aylzline.top:8899/rtp/225.1.2.46:10270$河南联通组播
卡酷动画,http://120.87.103.8:45213/rtp/239.0.1.40:9248$广东联通
哈哈炫动,http://120.87.103.8:45213/rtp/239.0.1.42:5090$广东联通
金鹰卡通,http://120.87.103.8:45213/rtp/239.0.1.41:9252$广东联通
嘉佳卡通,http://120.87.103.8:45213/rtp/239.0.1.56:5007$广东联通
嘉佳卡通,http://lysj.aylzline.top:8899/rtp/225.1.2.93:10552$河南联通组播
嘉佳卡通,http://yhms.aylzline.top:8899/rtp/225.1.2.93:10552$河南联通组播
嘉佳卡通,http://zczb.aylzline.top:8899/rtp/225.1.2.93:10552$河南联通组播
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
IPTV少儿动画,http://lysj.aylzline.top:8899/rtp/225.1.2.172:11050$河南联通组播
IPTV少儿动画,http://yhms.aylzline.top:8899/rtp/225.1.2.172:11050$河南联通组播
IPTV少儿动画,http://zczb.aylzline.top:8899/rtp/225.1.2.172:11050$河南联通组播
卡酷动画,http://111.23.208.105:9999/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
优漫卡通,http://111.23.208.105:9999/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
嘉佳卡通,http://111.23.208.105:9999/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
炫动卡通,http://111.23.208.105:9999/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
嘉佳卡通,http://101.200.122.188:1234/614952364$咪咕视频
经典动画大集合,http://101.200.122.188:1234/629942219$咪咕视频
新动漫,http://101.200.122.188:1234/961930269$咪咕视频

嘉佳卡通,http://218.17.33.178:53290/tsfile/live/1019_1.m3u8$广东电信酒店
广东少儿,http://218.17.33.178:53290/tsfile/live/1020_1.m3u8$广东电信酒店


📺春晚频道,#genre#
1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
1993年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
2000年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2009年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2013年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2018年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2025年春晚,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8
📺影视频道,#genre#
CHC家庭影院,http://113.26.251.182:8009/hls/82/index.m3u8#udp://113.26.251.182:8009:10001$山西电信
CHC家庭影院,http://113.26.251.182:8009/hls/82/index.m3u8$山西电信
CHC动作电影,http://113.26.251.182:8009/hls/83/index.m3u8#udp://113.26.251.182:8009:10001$山西电信
CHC动作电影,http://113.26.251.182:8009/hls/83/index.m3u8$山西电信
CHC家庭影院,http://lysj.aylzline.top:8899/rtp/225.1.2.214:11422$河南联通组播
CHC家庭影院,http://yhms.aylzline.top:8899/rtp/225.1.2.214:11422$河南联通组播
CHC家庭影院,http://zczb.aylzline.top:8899/rtp/225.1.2.214:11422$河南联通组播
CHC动作电影,http://lysj.aylzline.top:8899/rtp/225.1.2.215:11428$河南联通组播
CHC动作电影,http://yhms.aylzline.top:8899/rtp/225.1.2.215:11428$河南联通组播
CHC动作电影,http://zczb.aylzline.top:8899/rtp/225.1.2.215:11428$河南联通组播
CHC影迷电影,http://lysj.aylzline.top:8899/rtp/225.1.2.210:11398$河南联通组播
CHC影迷电影,http://yhms.aylzline.top:8899/rtp/225.1.2.210:11398$河南联通组播
CHC影迷电影,http://zczb.aylzline.top:8899/rtp/225.1.2.210:11398$河南联通组播
CHC动作电影,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.16:9616$褔建电信组播
CHC家庭影院,http://m.061899.xyz/mg/jtyy$全国电视2
CHC动作电影,http://m.061899.xyz/mg/dzdy$全国电视2
CHC影迷电影,http://m.061899.xyz/mg/ymdy$全国电视2

CHC影迷电影,https://migu.188766.xyz/?migutoken=2f55384e692d34647f39970bf56b8011&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&type=yy$冰茶
CHC家庭影院,http://m.061899.xyz/mg/jtyy
CHC动作电影,http://m.061899.xyz/mg/dzdy
CHC影迷电影,http://m.061899.xyz/mg/ymdy
